date,day,type,reactions,comments,shares
2011-12-09 02:17:59, 5, video, 948, 28, 0
2011-12-12 01:59:19, 1, photo, 2893, 147, 0
2011-12-13 02:47:56, 2, photo, 4046, 179, 0
2011-12-14 01:40:38, 3, photo, 3202, 128, 0
2011-12-15 05:51:30, 4, photo, 1623, 68, 0
2011-12-15 11:17:23, 4, photo, 5964, 334, 0
2011-12-16 02:56:37, 5, video, 1163, 59, 0
2011-12-19 01:39:48, 1, photo, 1467, 31, 0
2011-12-19 09:35:59, 1, video, 1572, 62, 0
2011-12-20 02:46:37, 2, photo, 3822, 157, 0
2011-12-21 02:24:13, 3, photo, 4898, 240, 0
2011-12-21 09:18:26, 3, status, 692, 35, 0
2011-12-22 01:44:20, 4, photo, 3119, 139, 0
2011-12-23 02:23:09, 5, photo, 4463, 236, 0
2011-12-26 01:40:55, 1, photo, 3988, 186, 0
2011-12-27 02:15:41, 2, photo, 2184, 86, 0
2011-12-28 02:00:13, 3, photo, 2541, 89, 0
2011-12-29 01:51:58, 4, photo, 4732, 266, 0
2011-12-29 06:39:41, 4, link, 1012, 66, 0
2011-12-30 01:40:26, 5, status, 828, 43, 0
2012-01-02 02:40:33, 1, photo, 1784, 99, 0
2012-01-03 03:02:58, 2, photo, 539, 18, 0
2012-01-03 09:05:17, 2, link, 1071, 58, 0
2012-01-04 01:21:27, 3, photo, 5847, 302, 0
2012-01-05 01:11:57, 4, photo, 2483, 110, 0
2012-01-06 04:46:21, 5, photo, 3090, 150, 0
2012-01-06 09:42:49, 5, link, 2027, 86, 0
2012-01-09 00:47:55, 1, photo, 699, 28, 0
2012-01-10 02:50:18, 2, photo, 2832, 157, 0
2012-01-11 02:14:31, 3, photo, 2204, 79, 0
2012-01-12 01:44:08, 4, video, 1886, 89, 0
2012-01-12 09:51:19, 4, video, 843, 59, 0
2012-01-13 01:18:57, 5, photo, 5525, 323, 0
2012-01-13 13:21:47, 5, video, 2093, 115, 0
2012-01-16 01:30:22, 1, photo, 2578, 87, 0
2012-01-16 10:13:01, 1, link, 1931, 101, 0
2012-01-17 00:58:42, 2, photo, 5240, 312, 0
2012-01-18 01:37:37, 3, photo, 8968, 532, 0
2012-01-19 01:46:25, 4, video, 823, 58, 0
2012-01-20 01:36:55, 5, photo, 2876, 99, 0
2012-01-22 22:49:40, 7, photo, 988, 14, 0
2012-01-23 22:50:09, 1, video, 1301, 69, 0
2012-01-25 01:07:44, 3, video, 1350, 105, 0
2012-01-26 02:08:12, 4, photo, 4989, 225, 0
2012-01-27 01:27:18, 5, video, 813, 29, 0
2012-01-30 01:37:36, 1, link, 974, 48, 0
2012-01-31 01:43:34, 2, photo, 4799, 391, 0
2012-02-01 01:45:23, 3, video, 1171, 48, 0
2012-02-02 01:25:02, 4, photo, 2754, 95, 0
2012-02-03 01:44:13, 5, video, 313, 23, 0
2012-02-03 09:03:19, 5, video, 639, 35, 0
2012-02-06 02:12:25, 1, photo, 4192, 123, 0
2012-02-07 02:44:03, 2, photo, 2070, 68, 0
2012-02-08 02:27:38, 3, photo, 2788, 108, 0
2012-02-09 00:44:47, 4, photo, 3231, 89, 0
2012-02-10 00:02:21, 5, photo, 5831, 309, 0
2012-02-10 13:17:34, 5, photo, 2300, 58, 0
2012-02-11 23:12:52, 6, photo, 3781, 150, 0
2012-02-13 00:29:26, 1, photo, 2054, 72, 0
2012-02-13 23:13:58, 1, photo, 4786, 163, 0
2012-02-14 23:02:47, 2, photo, 1783, 53, 0
2012-02-15 07:54:43, 3, video, 1983, 98, 0
2012-02-15 23:10:09, 3, video, 758, 45, 0
2012-02-17 01:15:17, 5, photo, 3671, 158, 0
2012-02-18 23:08:40, 6, video, 1470, 80, 0
2012-02-19 23:15:43, 7, photo, 2641, 104, 0
2012-02-20 22:59:28, 1, video, 1241, 47, 0
2012-02-21 23:03:37, 2, photo, 2217, 58, 0
2012-02-22 23:13:08, 3, photo, 2453, 72, 0
2012-02-23 09:18:30, 4, photo, 1723, 1232, 0
2012-02-23 23:01:58, 4, photo, 3440, 134, 0
2012-02-24 11:05:42, 5, video, 1110, 25, 0
2012-02-25 23:01:17, 6, video, 1001, 32, 0
2012-02-27 00:27:46, 1, photo, 3345, 165, 0
2012-02-27 00:43:14, 1, question, 0, 0, 0
2012-02-28 04:30:38, 2, video, 2030, 144, 0
2012-02-28 23:09:30, 2, photo, 2363, 82, 0
2012-02-29 07:04:24, 3, photo, 956, 52, 0
2012-02-29 17:30:22, 3, status, 424, 11, 0
2012-03-01 00:08:03, 4, video, 944, 15, 0
2012-03-01 09:46:15, 4, photo, 3408, 302, 0
2012-03-01 22:55:01, 4, video, 1087, 43, 0
2012-03-02 09:51:33, 5, video, 1012, 28, 0
2012-03-03 23:03:00, 6, photo, 2257, 193, 0
2012-03-04 23:07:02, 7, video, 3322, 203, 0
2012-03-06 01:48:37, 2, photo, 1847, 74, 0
2012-03-06 08:04:47, 2, link, 872, 17, 0
2012-03-06 23:10:34, 2, photo, 2470, 86, 0
2012-03-07 11:42:29, 3, video, 1715, 43, 0
2012-03-07 23:09:52, 3, photo, 2538, 85, 0
2012-03-08 07:00:23, 4, photo, 3095, 102, 0
2012-03-09 02:04:40, 5, video, 2299, 72, 0
2012-03-09 22:43:30, 5, photo, 600, 28, 0
2012-03-10 08:26:36, 6, video, 843, 14, 62
2012-03-10 22:56:00, 6, photo, 505, 52, 55
2012-03-11 23:24:50, 7, question, 0, 0, 0
2012-03-12 09:27:28, 1, photo, 2889, 91, 430
2012-03-12 23:03:16, 1, video, 1879, 87, 607
2012-03-13 10:13:32, 2, photo, 2884, 72, 413
2012-03-13 23:04:18, 2, video, 2009, 58, 365
2012-03-14 09:22:48, 3, link, 296, 11, 20
2012-03-14 23:08:05, 3, photo, 5298, 217, 1126
2012-03-15 23:09:16, 4, photo, 2894, 101, 433
2012-03-16 03:14:06, 5, photo, 586, 14, 66
2012-03-16 23:33:17, 5, video, 864, 20, 91
2012-03-17 23:09:21, 6, photo, 3194, 126, 509
2012-03-19 01:49:31, 1, photo, 1854, 57, 207
2012-03-19 09:42:25, 1, link, 415, 25, 24
2012-03-19 23:02:25, 1, photo, 3286, 123, 626
2012-03-20 23:03:12, 2, video, 2396, 67, 396
2012-03-21 23:02:48, 3, photo, 3599, 149, 605
2012-03-22 23:00:07, 4, video, 952, 19, 91
2012-03-23 09:12:41, 5, video, 1903, 86, 274
2012-03-24 12:36:29, 6, video, 1299, 43, 0
2012-03-24 23:04:41, 6, photo, 4812, 149, 940
2012-03-25 14:58:05, 7, video, 727, 20, 0
2012-03-25 23:00:06, 7, photo, 1339, 268, 169
2012-03-26 09:31:56, 1, link, 77, 0, 0
2012-03-26 10:37:29, 1, link, 508, 19, 38
2012-03-26 22:20:14, 1, photo, 604, 21, 50
2012-03-27 23:11:07, 2, photo, 2306, 99, 386
2012-03-28 23:03:09, 3, video, 1483, 51, 268
2012-03-29 23:07:46, 4, photo, 3693, 125, 565
2012-03-30 08:55:16, 5, question, 0, 0, 0
2012-03-31 07:41:08, 6, video, 17973, 2454, 721
2012-04-01 23:11:57, 7, video, 648, 35, 52
2012-04-02 23:01:12, 1, video, 716, 44, 115
2012-04-03 10:24:41, 2, photo, 6922, 200, 832
2012-04-03 23:13:11, 2, photo, 5351, 178, 801
2012-04-04 06:57:28, 3, photo, 10851, 1838, 4784
2012-04-04 14:48:50, 3, link, 621, 23, 38
2012-04-04 22:59:28, 3, photo, 1096, 79, 219
2012-04-05 07:42:57, 4, photo, 5137, 160, 919
2012-04-05 23:00:59, 4, photo, 6664, 226, 1258
2012-04-08 23:24:58, 7, video, 1907, 57, 339
2012-04-09 10:19:18, 1, photo, 4375, 107, 729
2012-04-09 23:17:04, 1, video, 1664, 40, 242
2012-04-10 23:00:49, 2, link, 1357, 49, 172
2012-04-12 01:27:07, 4, photo, 1474, 589, 86
2012-04-12 10:09:45, 4, photo, 963, 17, 59
2012-04-12 23:00:07, 4, photo, 6295, 317, 704
2012-04-14 23:01:32, 6, video, 763, 19, 94
2012-04-15 23:00:03, 7, video, 1140, 13, 143
2012-04-16 10:03:36, 1, link, 747, 17, 22
2012-04-16 23:02:59, 1, photo, 6129, 186, 951
2012-04-17 10:04:14, 2, link, 999, 58, 21
2012-04-17 23:02:52, 2, photo, 4947, 126, 669
2012-04-18 09:14:21, 3, photo, 5616, 122, 1042
2012-04-18 23:02:53, 3, video, 973, 13, 85
2012-04-19 11:40:38, 4, video, 2398, 70, 396
2012-04-19 23:00:10, 4, video, 1396, 27, 140
2012-04-20 08:30:04, 5, photo, 732, 28, 0
2012-04-20 11:24:02, 5, photo, 2371, 54, 205
2012-04-21 23:01:35, 6, photo, 3949, 71, 496
2012-04-22 16:13:57, 7, photo, 1911, 27, 134
2012-04-22 23:03:24, 7, video, 704, 11, 38
2012-04-23 09:16:48, 1, link, 1447, 32, 110
2012-04-23 23:05:36, 1, photo, 5781, 205, 765
2012-04-24 07:55:43, 2, photo, 1456, 28, 119
2012-04-24 23:09:29, 2, video, 1127, 42, 181
