date,day,type,reactions,comments,shares
2011-09-06 03:04:02, 2, photo, 10, 1, 0
2011-09-06 14:30:24, 2, status, 4, 0, 0
2011-09-06 21:00:24, 2, link, 5, 0, 0
2011-09-07 00:30:17, 3, link, 7, 0, 0
2011-09-07 23:04:38, 3, photo, 7, 10, 0
2011-09-08 00:30:16, 4, link, 0, 0, 0
2011-09-08 02:30:11, 4, link, 3, 0, 0
2011-09-08 04:40:05, 4, photo, 6, 0, 0
2011-09-08 15:04:58, 4, photo, 4, 0, 0
2011-09-08 16:07:40, 4, photo, 7, 2, 0
2011-09-08 16:12:29, 4, photo, 10, 0, 0
2011-09-08 17:00:39, 4, photo, 4, 0, 0
2011-09-08 18:30:25, 4, photo, 6, 0, 0
2011-09-08 19:50:08, 4, photo, 11, 0, 0
2011-09-08 22:12:57, 4, status, 0, 0, 0
2011-09-08 23:22:03, 4, link, 4, 0, 0
2011-09-09 21:38:33, 5, video, 10, 1, 0
2011-09-09 23:00:18, 5, swf, 18, 1, 0
2011-09-10 01:30:08, 6, swf, 16, 1, 0
2011-09-10 03:55:06, 6, swf, 9, 0, 0
2011-09-10 15:55:06, 6, link, 2, 2, 0
2011-09-10 18:48:21, 6, link, 4, 1, 0
2011-09-12 16:08:34, 1, photo, 9, 2, 0
2011-09-12 19:00:27, 1, link, 5, 0, 0
2011-09-12 20:00:29, 1, link, 7, 0, 0
2011-09-13 15:29:38, 2, photo, 2, 0, 0
2011-09-13 15:34:56, 2, photo, 0, 3, 0
2011-09-13 15:39:00, 2, photo, 0, 0, 0
2011-09-14 00:24:07, 3, video, 12, 3, 0
2011-09-14 20:26:11, 3, link, 10, 0, 0
2011-09-14 20:33:11, 3, photo, 2, 0, 0
2011-09-14 20:47:33, 3, photo, 20, 0, 0
2011-09-14 21:24:21, 3, status, 0, 0, 0
2011-09-15 03:35:05, 4, photo, 18, 9, 0
2011-09-16 03:03:07, 5, status, 3, 3, 0
2011-09-16 20:25:17, 5, status, 0, 0, 0
2011-09-18 01:00:54, 7, status, 0, 0, 0
2011-09-18 01:03:23, 7, link, 4, 2, 0
2011-09-18 01:08:33, 7, link, 2, 1, 0
2011-09-18 17:48:29, 7, link, 4, 5, 0
2011-09-18 17:58:34, 7, link, 1, 3, 0
2011-09-19 17:42:59, 1, link, 3, 3, 0
2011-09-20 02:52:02, 2, photo, 3, 3, 0
2011-09-20 23:06:02, 2, photo, 4, 0, 0
2011-09-21 00:13:41, 3, video, 14, 0, 0
2011-09-21 19:05:15, 3, swf, 7, 0, 0
2011-09-21 23:00:24, 3, link, 2, 0, 0
2011-09-22 01:42:38, 4, video, 17, 2, 0
2011-09-23 01:20:06, 5, link, 9, 0, 0
2011-09-23 19:15:11, 5, link, 3, 1, 0
2011-09-24 00:15:07, 6, swf, 15, 2, 0
2011-09-24 14:20:12, 6, link, 59, 0, 0
2011-09-25 15:20:07, 7, link, 6, 0, 0
2011-09-26 15:13:31, 1, video, 10, 2, 0
2011-09-27 00:30:11, 2, link, 2, 0, 0
2011-09-27 14:30:27, 2, link, 6, 0, 0
2011-09-28 02:20:41, 3, link, 9, 0, 0
2011-09-28 20:29:53, 3, photo, 25, 0, 0
2011-09-28 23:09:08, 3, photo, 12, 0, 0
2011-09-29 23:29:08, 4, link, 5, 0, 0
2011-09-30 18:33:45, 5, photo, 48, 6, 0
2011-09-30 22:49:23, 5, link, 5, 0, 0
2011-10-01 22:50:16, 6, photo, 7, 1, 0
2011-10-02 23:10:25, 7, link, 4, 0, 0
2011-10-03 15:48:12, 1, link, 3, 0, 0
2011-10-05 18:36:35, 3, link, 1, 0, 0
2011-10-05 18:43:27, 3, swf, 3, 0, 0
2011-10-05 22:41:24, 3, link, 2, 0, 0
2011-10-06 00:30:15, 4, link, 4, 0, 0
2011-10-06 13:30:27, 4, swf, 2, 1, 0
2011-10-06 14:58:49, 4, photo, 28, 0, 0
2011-10-06 23:30:17, 4, link, 4, 1, 0
2011-10-07 01:30:14, 5, link, 3, 0, 0
2011-10-07 18:15:12, 5, video, 6, 0, 0
2011-10-07 20:30:24, 5, status, 4, 0, 0
2011-10-07 21:00:35, 5, link, 3, 0, 0
2011-10-07 22:00:35, 5, swf, 5, 0, 0
2011-10-08 00:02:49, 6, status, 5, 1, 0
2011-10-08 14:20:09, 6, swf, 8, 2, 0
2011-10-08 14:30:21, 6, link, 5, 0, 0
2011-10-09 01:20:11, 7, swf, 12, 0, 0
2011-10-09 14:20:07, 7, link, 4, 3, 0
2011-10-09 15:30:15, 7, link, 8, 0, 0
2011-10-10 00:25:07, 1, link, 4, 0, 0
2011-10-10 16:59:44, 1, status, 0, 0, 0
2011-10-11 16:05:34, 2, link, 4, 0, 0
2011-10-11 16:56:28, 2, status, 0, 0, 0
2011-10-11 23:15:10, 2, link, 7, 3, 0
2011-10-12 15:20:12, 3, link, 4, 0, 0
2011-10-13 00:20:10, 4, link, 7, 1, 0
2011-10-13 14:25:16, 4, swf, 4, 0, 0
2011-10-14 00:25:08, 5, link, 6, 0, 0
2011-10-14 05:16:29, 5, status, 0, 0, 0
2011-10-14 15:25:16, 5, swf, 5, 0, 0
2011-10-14 20:25:43, 5, link, 9, 0, 0
2011-10-14 21:30:26, 5, link, 6, 0, 0
2011-10-15 13:40:11, 6, swf, 4, 0, 0
2011-10-15 13:50:10, 6, photo, 25, 0, 0
2011-10-15 16:30:20, 6, link, 8, 4, 0
2011-10-15 22:30:13, 6, swf, 5, 1, 0
2011-10-16 15:35:14, 7, swf, 10, 0, 0
2011-10-16 21:30:14, 7, swf, 9, 0, 0
2011-10-17 01:35:06, 1, link, 8, 0, 0
2011-10-17 03:35:05, 1, link, 5, 0, 0
2011-10-19 18:39:42, 3, link, 7, 0, 0
2011-10-19 20:35:43, 3, link, 4, 0, 0
2011-10-19 22:45:03, 3, photo, 6, 0, 0
2011-10-20 15:32:09, 4, photo, 2, 0, 0
2011-10-20 15:33:24, 4, photo, 1, 1, 0
2011-10-20 16:49:58, 4, video, 5, 0, 0
2011-10-20 17:00:50, 4, link, 3, 0, 0
2011-10-20 17:21:35, 4, photo, 12, 0, 0
2011-10-20 18:11:27, 4, photo, 6, 2, 0
2011-10-20 18:42:13, 4, swf, 3, 0, 0
2011-10-21 19:45:51, 5, photo, 48, 6, 0
2011-10-21 20:14:02, 5, link, 5, 0, 0
2011-10-24 15:36:17, 1, photo, 10, 8, 0
2011-10-24 15:48:37, 1, photo, 5, 1, 0
2011-10-24 15:57:17, 1, photo, 4, 0, 0
2011-10-24 21:00:33, 1, link, 2, 0, 0
2011-10-24 22:28:59, 1, photo, 10, 0, 0
2011-10-25 01:30:14, 2, link, 5, 0, 0
2011-10-25 16:55:24, 2, link, 5, 0, 0
2011-10-26 01:50:11, 3, photo, 6, 0, 0
2011-10-26 16:55:14, 3, link, 9, 1, 0
2011-10-27 00:55:11, 4, link, 3, 0, 0
2011-10-27 14:40:11, 4, link, 3, 0, 0
2011-10-28 02:00:21, 5, link, 1, 0, 0
2011-10-28 15:00:47, 5, link, 3, 1, 0
