date,day,type,reactions,comments,shares
2013-05-12 16:17:37, 7, photo, 270, 10, 24
2013-05-13 07:07:06, 1, photo, 602, 11, 51
2013-05-13 15:11:37, 1, photo, 56, 2, 0
2013-05-14 07:54:18, 2, photo, 300, 19, 14
2013-05-14 09:33:55, 2, link, 0, 0, 0
2013-05-14 15:18:58, 2, photo, 123, 71, 0
2013-05-15 07:01:51, 3, photo, 206, 5, 22
2013-05-15 15:02:28, 3, photo, 190, 4, 1
2013-05-16 07:41:27, 4, photo, 19, 2, 0
2013-05-16 07:41:27, 4, photo, 21, 1, 0
2013-05-16 07:41:27, 4, photo, 20, 1, 0
2013-05-16 15:14:14, 4, video, 72, 3, 0
2013-05-17 07:07:45, 5, photo, 32, 1, 0
2013-05-17 07:07:45, 5, photo, 26, 1, 0
2013-05-17 07:07:45, 5, photo, 34, 4, 0
2013-05-17 15:07:15, 5, photo, 175, 48, 0
2013-05-18 08:01:15, 6, photo, 218, 8, 30
2013-05-19 08:12:39, 7, photo, 204, 17, 26
2013-05-19 10:42:21, 7, question, 23, 11, 0
2013-05-19 16:07:32, 7, photo, 197, 18, 14
2013-05-20 07:38:24, 1, photo, 94, 1, 1
2013-05-20 11:06:22, 1, link, 0, 0, 0
2013-05-20 15:01:57, 1, photo, 86, 0, 0
2013-05-21 07:07:10, 2, photo, 13, 0, 0
2013-05-21 07:07:11, 2, photo, 20, 0, 0
2013-05-21 07:07:11, 2, photo, 23, 2, 0
2013-05-21 15:09:00, 2, photo, 89, 43, 0
2013-05-22 07:13:13, 3, photo, 68, 2, 0
2013-05-22 15:24:41, 3, photo, 134, 1, 0
2013-05-23 07:00:08, 4, photo, 261, 10, 13
2013-05-23 19:16:39, 4, photo, 619, 13, 60
2013-05-24 07:01:42, 5, photo, 166, 6, 0
2013-05-24 15:21:49, 5, photo, 773, 65, 46
2013-05-25 08:04:34, 6, photo, 410, 5, 19
2013-05-25 16:07:31, 6, photo, 148, 11, 12
2013-05-26 08:00:24, 7, photo, 137, 11, 22
2013-05-26 16:07:48, 7, photo, 301, 13, 24
2013-05-27 07:06:52, 1, photo, 6, 0, 0
2013-05-27 07:06:52, 1, photo, 4, 0, 0
2013-05-27 07:06:52, 1, photo, 9, 0, 0
2013-05-27 14:59:53, 1, photo, 35, 0, 0
2013-05-28 07:01:35, 2, photo, 260, 8, 18
2013-05-28 15:46:39, 2, photo, 101, 46, 0
2013-05-29 07:00:38, 3, photo, 110, 3, 0
2013-05-29 15:16:55, 3, photo, 154, 12, 0
2013-05-30 07:02:49, 4, photo, 174, 2, 11
2013-05-30 15:25:46, 4, video, 67, 1, 0
2013-05-31 07:05:28, 5, photo, 252, 15, 0
2013-05-31 15:45:38, 5, photo, 243, 71, 15
2013-06-01 08:02:32, 6, photo, 172, 8, 13
2013-06-01 16:11:43, 6, photo, 192, 7, 11
2013-06-02 07:52:54, 7, photo, 213, 53, 30
2013-06-02 16:40:32, 7, photo, 334, 9, 55
2013-06-03 07:05:57, 1, photo, 350, 25, 25
2013-06-03 11:44:51, 1, photo, 101, 1, 0
2013-06-03 15:17:37, 1, photo, 132, 3, 11
2013-06-04 07:02:59, 2, photo, 20, 1, 0
2013-06-04 07:02:59, 2, photo, 15, 0, 0
2013-06-04 07:02:59, 2, photo, 16, 2, 0
2013-06-04 16:41:04, 2, photo, 161, 52, 1
2013-06-05 07:01:01, 3, photo, 314, 12, 42
2013-06-05 15:30:18, 3, photo, 81, 5, 0
2013-06-06 07:02:25, 4, photo, 203, 17, 16
2013-06-06 15:00:49, 4, video, 59, 3, 0
2013-06-07 07:00:19, 5, photo, 114, 10, 0
2013-06-07 10:02:03, 5, photo, 156, 6, 0
2013-06-07 15:14:51, 5, question, 16, 25, 0
2013-06-08 07:58:15, 6, photo, 471, 4, 62
2013-06-08 16:02:23, 6, photo, 225, 18, 16
2013-06-09 08:02:02, 7, photo, 223, 8, 13
2013-06-09 16:04:06, 7, photo, 207, 14, 26
2013-06-10 07:05:43, 1, photo, 349, 3, 57
2013-06-10 15:42:55, 1, photo, 91, 0, 14
2013-06-11 07:17:08, 2, photo, 231, 9, 18
2013-06-11 15:05:37, 2, photo, 326, 9, 19
2013-06-12 07:00:42, 3, photo, 175, 13, 20
2013-06-12 15:08:17, 3, photo, 101, 5, 0
2013-06-13 07:00:30, 4, photo, 14, 0, 0
2013-06-13 07:00:30, 4, photo, 13, 0, 0
2013-06-13 07:00:30, 4, photo, 22, 0, 0
2013-06-13 15:16:28, 4, video, 93, 3, 0
2013-06-14 07:00:11, 5, photo, 381, 11, 36
2013-06-14 15:29:38, 5, photo, 361, 7, 21
2013-06-15 08:00:08, 6, photo, 305, 5, 26
2013-06-15 16:01:24, 6, photo, 255, 21, 20
