date,day,type,reactions,comments,shares
2012-11-05 08:26:55, 1, link, 12, 0, 2
2012-11-05 12:38:52, 1, photo, 48, 2, 1
2012-11-06 09:11:07, 2, photo, 65, 2, 11
2012-11-08 09:25:20, 4, photo, 40, 9, 0
2012-11-08 09:48:09, 4, photo, 41, 0, 0
2012-11-08 10:39:33, 4, video, 5, 0, 1
2012-11-08 11:05:07, 4, video, 9, 1, 0
2012-11-08 13:32:07, 4, photo, 100, 2, 0
2012-11-09 09:42:35, 5, photo, 33, 5, 0
2012-11-09 13:29:04, 5, video, 4, 0, 0
2012-11-09 13:38:59, 5, photo, 68, 4, 0
2012-11-09 13:49:33, 5, photo, 23, 7, 0
2012-11-12 06:54:28, 1, photo, 42, 0, 0
2012-11-12 09:28:54, 1, video, 15, 0, 0
2012-11-12 11:52:45, 1, photo, 53, 1, 12
2012-11-13 08:07:16, 2, photo, 96, 0, 18
2012-11-13 08:21:46, 2, photo, 28, 0, 0
2012-11-14 07:13:22, 3, video, 26, 1, 1
2012-11-14 07:27:58, 3, photo, 84, 5, 1
2012-11-14 18:46:57, 3, photo, 65, 1, 0
2012-11-15 07:18:23, 4, photo, 75, 2, 19
2012-11-15 10:56:53, 4, photo, 69, 3, 0
2012-11-15 13:53:23, 4, video, 9, 0, 0
2012-11-16 12:05:42, 5, photo, 62, 7, 0
2012-11-16 12:54:53, 5, video, 11, 0, 1
2012-11-19 08:28:18, 1, photo, 11, 0, 0
2012-11-19 08:32:38, 1, video, 21, 1, 0
2012-11-19 13:33:50, 1, photo, 31, 1, 0
2012-11-19 13:46:34, 1, photo, 106, 1, 17
2012-11-19 14:05:16, 1, video, 12, 0, 0
2012-11-20 12:19:28, 2, photo, 54, 0, 0
2012-11-20 12:23:07, 2, photo, 77, 0, 0
2012-11-21 08:15:00, 3, photo, 78, 3, 16
2012-11-21 11:41:01, 3, video, 32, 0, 0
2012-11-22 12:05:27, 4, video, 15, 0, 1
2012-11-23 10:24:57, 5, video, 19, 0, 0
2012-11-23 11:22:53, 5, link, 4, 2, 0
2012-11-23 11:54:01, 5, photo, 104, 1, 0
2012-11-26 10:02:27, 1, video, 5, 0, 0
2012-11-26 11:30:49, 1, video, 9, 0, 1
2012-11-27 07:10:02, 2, photo, 75, 1, 0
2012-11-27 07:13:03, 2, link, 5, 0, 1
2012-11-27 07:20:25, 2, photo, 45, 3, 1
2012-11-27 07:25:47, 2, photo, 38, 0, 1
2012-11-27 11:46:55, 2, photo, 144, 1, 22
2012-11-28 08:07:36, 3, photo, 64, 1, 11
2012-11-28 09:54:57, 3, photo, 41, 0, 1
2012-11-28 12:24:29, 3, photo, 70, 0, 0
2012-11-28 12:46:19, 3, video, 32, 0, 0
2012-11-30 07:40:02, 5, photo, 75, 2, 13
2012-12-01 20:47:53, 6, photo, 20, 0, 1
2012-12-03 10:33:38, 1, photo, 87, 0, 13
2012-12-04 11:37:17, 2, photo, 68, 2, 0
2012-12-04 11:38:37, 2, photo, 58, 1, 0
2012-12-06 09:17:06, 4, photo, 27, 1, 0
2012-12-06 09:18:42, 4, photo, 81, 0, 0
2012-12-06 09:24:33, 4, photo, 63, 4, 16
2012-12-07 07:19:29, 5, video, 15, 0, 1
2012-12-10 07:54:29, 1, video, 18, 0, 1
2012-12-10 10:12:34, 1, video, 35, 0, 1
2012-12-11 07:52:32, 2, photo, 52, 0, 0
2012-12-11 07:54:54, 2, photo, 10, 0, 0
2012-12-12 08:56:29, 3, photo, 75, 0, 0
2012-12-12 12:52:08, 3, photo, 25, 0, 1
2012-12-13 07:35:18, 4, photo, 39, 0, 0
2012-12-13 07:37:59, 4, photo, 52, 1, 2
2012-12-13 09:22:54, 4, photo, 95, 7, 1
