date,day,type,reactions,comments,shares
2013-10-21 10:16:52, 1, link, 10, 0, 1
2013-10-21 10:35:51, 1, status, 8, 1, 0
2013-10-21 10:36:45, 1, link, 3, 0, 0
2013-10-21 10:48:18, 1, photo, 14, 1, 1
2013-10-21 11:15:14, 1, link, 9, 2, 0
2013-10-21 11:42:11, 1, photo, 10, 1, 0
2013-10-21 11:45:17, 1, status, 2, 3, 0
2013-10-22 08:08:08, 2, coverphoto, 20, 0, 0
2013-10-22 08:08:31, 2, status, 2, 0, 0
2013-10-22 08:19:17, 2, photo, 30, 6, 0
2013-10-22 08:58:56, 2, photo, 5, 0, 0
2013-10-22 08:58:56, 2, photo, 10, 0, 0
2013-10-22 09:00:26, 2, status, 5, 13, 0
2013-10-22 12:29:24, 2, status, 4, 22, 0
2013-10-22 14:35:01, 2, status, 5, 1, 0
2013-10-23 04:54:35, 3, status, 6, 1, 0
2013-10-23 05:06:12, 3, link, 4, 2, 0
2013-10-23 08:00:20, 3, status, 3, 11, 0
2013-10-23 09:46:08, 3, link, 8, 0, 0
2013-10-23 12:34:54, 3, status, 7, 5, 0
2013-10-23 13:48:21, 3, status, 12, 2, 0
2013-10-23 14:04:56, 3, status, 25, 3, 0
2013-10-24 07:49:30, 4, status, 21, 7, 0
2013-10-24 08:26:24, 4, status, 6, 0, 0
2013-10-24 08:30:46, 4, status, 3, 0, 0
2013-10-24 08:31:15, 4, status, 12, 4, 0
2013-10-24 09:30:18, 4, status, 3, 12, 0
2013-10-24 10:15:18, 4, status, 5, 3, 0
2013-10-24 12:49:40, 4, status, 18, 63, 0
2013-10-25 05:26:39, 5, photo, 31, 7, 1
2013-10-25 06:06:12, 5, photo, 12, 0, 0
2013-10-25 06:09:26, 5, photo, 12, 0, 1
2013-10-25 07:29:46, 5, photo, 16, 2, 1
2013-10-25 07:37:47, 5, photo, 15, 4, 0
2013-10-25 14:21:28, 5, status, 15, 0, 0
2013-10-25 14:23:10, 5, status, 4, 24, 0
2013-10-25 14:28:33, 5, status, 3, 14, 0
2013-10-25 14:31:16, 5, status, 30, 18, 0
2013-10-25 14:38:12, 5, status, 8, 28, 0
2013-10-26 07:13:37, 6, photo, 20, 0, 0
2013-10-26 08:22:42, 6, photo, 11, 0, 0
2013-10-26 10:01:00, 6, status, 7, 1, 0
2013-10-26 10:08:42, 6, status, 4, 37, 0
2013-10-26 10:09:48, 6, link, 3, 0, 0
2013-10-26 10:11:34, 6, link, 7, 1, 0
2013-10-26 10:17:44, 6, status, 5, 1, 0
2013-10-26 10:29:03, 6, link, 5, 0, 0
2013-10-26 10:42:51, 6, status, 2, 0, 0
2013-10-27 05:45:41, 7, status, 16, 2, 0
2013-10-27 07:16:22, 7, status, 6, 1, 0
2013-10-27 09:39:26, 7, status, 9, 0, 0
2013-10-27 10:50:03, 7, photo, 14, 2, 0
2013-10-27 12:30:31, 7, status, 3, 5, 0
2013-10-27 14:29:36, 7, status, 3, 35, 0
2013-10-27 14:37:34, 7, status, 3, 0, 0
2013-10-27 14:58:22, 7, status, 8, 18, 0
2013-10-27 15:00:34, 7, status, 5, 0, 0
2013-10-27 15:04:20, 7, status, 7, 2, 0
2013-10-27 15:21:44, 7, photo, 105, 22, 17
2013-10-27 15:39:36, 7, photo, 88, 20, 0
2013-10-28 13:11:03, 1, photo, 14, 0, 0
2013-10-28 14:41:29, 1, link, 3, 1, 0
2013-10-28 14:42:02, 1, link, 3, 1, 0
2013-10-28 15:15:54, 1, photo, 7, 0, 0
2013-10-29 07:26:44, 2, photo, 10, 16, 0
2013-10-29 10:14:24, 2, link, 9, 0, 0
2013-10-31 12:48:20, 4, photo, 39, 3, 0
2013-11-01 13:54:25, 5, status, 42, 9, 0
2013-11-02 08:50:13, 6, status, 3, 11, 0
2013-11-02 09:03:41, 6, status, 20, 27, 0
2013-11-02 11:12:48, 6, status, 45, 8, 0
2013-11-02 11:44:44, 6, status, 9, 1, 0
2013-11-03 10:15:39, 7, status, 33, 1, 0
2013-11-04 07:49:52, 1, link, 3, 0, 0
2013-11-04 09:14:58, 1, coverphoto, 19, 1, 0
2013-11-06 16:11:39, 3, status, 22, 6, 0
2013-11-07 14:55:43, 4, photo, 23, 8, 0
2013-11-07 15:20:35, 4, coverphoto, 10, 0, 0
2013-11-09 07:11:40, 6, status, 1, 50, 0
2013-11-11 07:31:05, 1, coverphoto, 36, 0, 0
