,date, change,weekend, coverphoto, event, link, photo, question, status, swf, video,coverphoto_reactions,coverphoto_comments,coverphoto_shares,event_reactions,event_comments,event_shares,link_reactions,link_comments,link_shares,photo_reactions,photo_comments,photo_shares,question_reactions,question_comments,question_shares,status_reactions,status_comments,status_shares,swf_reactions,swf_comments,swf_shares,video_reactions,video_comments,video_shares
130,2011-07-30,3330,1,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,387,34,0
131,2011-07-31,3076,1,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,122,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
132,2011-08-01,3463,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2546,243,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
133,2011-08-02,3330,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,326,22,0
134,2011-08-03,2689,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2115,154,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
135,2011-08-04,483,0,0,0.0,0,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1101,82,0
136,2011-08-05,281,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,738,41,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
137,2011-08-06,324,1,0,0.0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,252,9,0,0.0,0.0,0.0,0,0,0
138,2011-08-08,315,0,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,506,25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
139,2011-08-09,255,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1092,66,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
