,date, change,weekend, coverphoto, event, link, photo, question, status, swf, video,coverphoto_reactions,coverphoto_comments,coverphoto_shares,event_reactions,event_comments,event_shares,link_reactions,link_comments,link_shares,photo_reactions,photo_comments,photo_shares,question_reactions,question_comments,question_shares,status_reactions,status_comments,status_shares,swf_reactions,swf_comments,swf_shares,video_reactions,video_comments,video_shares
113,2011-12-06,387,0,0,0.0,2,2,0.0,1,0.0,1,0,0,0,0.0,0.0,0.0,99,0,0,397,33,0,0.0,0.0,0.0,65,15,0,0.0,0.0,0.0,69,2,0
114,2011-12-07,471,0,0,0.0,1,3,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,75,4,0,404,15,0,0.0,0.0,0.0,111,8,0,0.0,0.0,0.0,0,0,0
115,2011-12-08,675,0,0,0.0,0,2,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,425,29,0,0.0,0.0,0.0,118,25,0,0.0,0.0,0.0,0,0,0
116,2011-12-09,471,0,0,0.0,0,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,264,6,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
117,2011-12-10,354,1,0,0.0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,84,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
118,2011-12-11,504,1,0,0.0,0,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,109,1,0,0.0,0.0,0.0,0,0,0
119,2011-12-12,375,0,0,0.0,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,126,7,0,0,0,0,0.0,0.0,0.0,69,12,0,0.0,0.0,0.0,0,0,0
120,2011-12-13,587,0,0,0.0,4,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,394,7,0,0,0,0,0.0,0.0,0.0,57,1,0,0.0,0.0,0.0,0,0,0
121,2011-12-14,370,0,0,0.0,8,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,484,6,0,446,34,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
122,2011-12-15,381,0,0,0.0,6,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,499,14,0,139,2,0,0.0,0.0,0.0,43,4,0,0.0,0.0,0.0,0,0,0
123,2011-12-19,352,0,0,0.0,3,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,487,25,0,193,8,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
124,2011-12-20,340,0,0,0.0,2,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,324,8,0,235,13,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
125,2011-12-21,385,0,0,0.0,5,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,419,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,284,21,0
126,2011-12-22,365,0,0,0.0,2,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,189,2,0,216,18,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
127,2011-12-23,369,0,0,0.0,4,3,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,319,12,0,626,23,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
128,2011-12-26,609,0,0,0.0,4,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,589,15,0,369,20,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,89,1,0
